is_reachible	puid	start_ai	start_compute	start_mdb	start_paid_consumption	start_storage
1.0	816077202	0.0	0.0	0.0	1	1.0
-1.0	164266651	0.0	0.0	0.0	0	0.0
-1.0	135207163	0.0	0.0	0.0	0	0.0
-1.0	34592220	0.0	0.0	0.0	0	0.0
-1.0	12693129	0.0	0.0	0.0	0	0.0
-1.0	7879100	0.0	0.0	0.0	0	0.0
-1.0	1130000036083936	0.0	0.0	0.0	0	0.0
0.0	30226067	0.0	0.0	0.0	0	0.0
-1.0	84525588	0.0	0.0	0.0	0	0.0
-1.0	816080923	0.0	0.0	0.0	1	1.0
-1.0	1130000027619563	0.0	1.0	0.0	1	0.0
-1.0	1130000003666661	0.0	0.0	0.0	0	0.0
-1.0	91385314	0.0	0.0	0.0	0	0.0
-1.0	808324674	0.0	0.0	0.0	0	0.0
-1.0	814364967	0.0	1.0	0.0	1	0.0
0.0	671589902	0.0	0.0	0.0	0	0.0
1.0	108643873	0.0	1.0	0.0	1	0.0
-1.0	80152333	0.0	0.0	0.0	0	0.0
0.0	816071784	0.0	0.0	0.0	1	1.0
-1.0	809637283	0.0	1.0	0.0	1	0.0
-1.0	815792846	0.0	0.0	0.0	0	0.0
1.0	304311926	0.0	1.0	0.0	1	0.0
0.0	816074015	0.0	0.0	0.0	1	1.0
-1.0	808588143	1.0	0.0	0.0	1	0.0
-1.0	642088346	0.0	0.0	0.0	0	0.0
-1.0	200896595	0.0	0.0	0.0	0	0.0
-1.0	798572539	1.0	0.0	0.0	1	0.0
-1.0	634053808	0.0	1.0	0.0	1	0.0
-1.0	1130000022166874	0.0	0.0	0.0	0	0.0
-1.0	750323362	0.0	0.0	0.0	0	0.0
-1.0	201220323	0.0	0.0	0.0	0	0.0
1.0	66633379	0.0	0.0	0.0	0	0.0
-1.0	57319727	0.0	0.0	0.0	0	0.0
1.0	193931546	0.0	0.0	0.0	0	0.0
-1.0	814941482	0.0	1.0	0.0	1	0.0
1.0	216596034	0.0	0.0	0.0	0	0.0
0.0	815431041	0.0	0.0	0.0	0	0.0
-1.0	383958584	0.0	0.0	0.0	0	0.0
1.0	230920326	0.0	0.0	0.0	0	0.0
-1.0	42966137	0.0	0.0	0.0	0	0.0
0.0	815886873	0.0	0.0	0.0	0	0.0
-1.0	264288222	0.0	0.0	0.0	0	0.0
-1.0	159159653	0.0	0.0	0.0	0	0.0
1.0	657391622	0.0	0.0	0.0	0	0.0
-1.0	815411904	0.0	0.0	0.0	0	0.0
-1.0	176717381	0.0	0.0	0.0	0	0.0
-1.0	364803048	0.0	0.0	0.0	0	0.0
-1.0	810032469	0.0	0.0	0.0	0	0.0
1.0	815621093	0.0	0.0	0.0	0	0.0
1.0	391862379	0.0	0.0	0.0	0	0.0
-1.0	423445019	0.0	1.0	0.0	1	0.0
1.0	750870328	0.0	0.0	0.0	0	0.0
-1.0	553941711	0.0	0.0	0.0	0	0.0
-1.0	127577215	0.0	0.0	0.0	0	0.0
-1.0	434006094	0.0	0.0	0.0	0	0.0
-1.0	241991763	0.0	0.0	0.0	0	0.0
-1.0	452792179	0.0	0.0	0.0	0	0.0
-1.0	210758062	0.0	0.0	0.0	1	0.0
-1.0	429287485	0.0	0.0	0.0	0	0.0
-1.0	392758884	0.0	0.0	0.0	0	0.0
-1.0	369336301	0.0	0.0	0.0	0	0.0
-1.0	126408453	0.0	0.0	0.0	0	0.0
-1.0	367909593	0.0	0.0	0.0	0	0.0
1.0	244724162	0.0	0.0	0.0	0	0.0
-1.0	463565886	0.0	0.0	0.0	0	0.0
-1.0	25975520	0.0	0.0	0.0	0	0.0
-1.0	340189639	0.0	0.0	0.0	0	0.0
-1.0	383880551	0.0	0.0	0.0	0	0.0
-1.0	789965014	0.0	0.0	0.0	0	0.0
-1.0	16579093	0.0	0.0	0.0	1	1.0
-1.0	433812589	0.0	1.0	0.0	1	0.0
-1.0	411145554	0.0	1.0	0.0	1	0.0
-1.0	547275325	0.0	1.0	0.0	1	0.0
-1.0	789854810	0.0	0.0	0.0	0	0.0
-1.0	29282242	0.0	0.0	0.0	0	0.0
1.0	445536286	0.0	0.0	0.0	0	0.0
-1.0	55209544	0.0	0.0	0.0	0	0.0
-1.0	789858504	0.0	1.0	0.0	1	0.0
-1.0	395134015	0.0	1.0	0.0	1	0.0
-1.0	438476887	0.0	0.0	0.0	0	0.0
-1.0	667971692	0.0	0.0	0.0	0	0.0
-1.0	186955642	0.0	0.0	0.0	0	0.0
-1.0	501576297	0.0	0.0	0.0	0	0.0
-1.0	423161730	0.0	0.0	0.0	0	0.0
0.0	166474679	0.0	0.0	0.0	0	0.0
1.0	424478581	0.0	0.0	0.0	0	0.0
-1.0	537258434	0.0	0.0	0.0	0	0.0
1.0	17466852	0.0	0.0	0.0	0	0.0
1.0	511915320	0.0	0.0	0.0	0	0.0
0.0	427437247	0.0	0.0	0.0	0	0.0
-1.0	161699379	0.0	0.0	0.0	0	0.0
-1.0	1130000018666105	0.0	1.0	0.0	1	0.0
-1.0	21167814	0.0	0.0	0.0	0	0.0
-1.0	419779357	0.0	1.0	0.0	1	0.0
-1.0	205235075	0.0	0.0	0.0	0	0.0
-1.0	1130000034643888	0.0	0.0	0.0	1	0.0
0.0	393166393	0.0	0.0	0.0	0	0.0
0.0	347968407	0.0	0.0	0.0	0	0.0
-1.0	309763800	0.0	1.0	0.0	1	0.0
-1.0	514966211	0.0	0.0	0.0	0	0.0
-1.0	43962128	0.0	0.0	0.0	0	0.0
-1.0	159844602	0.0	0.0	0.0	0	0.0
-1.0	474638157	0.0	0.0	0.0	0	0.0
1.0	520365384	0.0	1.0	0.0	1	0.0
-1.0	206058154	0.0	0.0	0.0	0	0.0
-1.0	469929738	0.0	1.0	0.0	1	0.0
-1.0	48914731	0.0	0.0	0.0	0	0.0
0.0	209944953	0.0	0.0	0.0	0	0.0
-1.0	258602395	0.0	0.0	0.0	0	0.0
1.0	357947872	0.0	0.0	0.0	0	0.0
-1.0	331632126	0.0	0.0	0.0	0	0.0
-1.0	207539090	0.0	0.0	0.0	0	0.0
-1.0	456775904	0.0	0.0	0.0	0	0.0
-1.0	308273358	0.0	0.0	0.0	1	0.0
-1.0	282621731	0.0	0.0	0.0	0	0.0
-1.0	279688286	0.0	0.0	0.0	0	0.0
-1.0	267840737	0.0	0.0	0.0	0	0.0
-1.0	241066416	0.0	0.0	0.0	0	0.0
-1.0	768771116	0.0	1.0	0.0	1	0.0
0.0	307070110	0.0	0.0	0.0	0	0.0
-1.0	609791320	0.0	0.0	0.0	0	0.0
-1.0	328725704	0.0	0.0	0.0	0	0.0
0.0	329488216	0.0	0.0	0.0	0	0.0
-1.0	269728115	0.0	0.0	0.0	0	0.0
0.0	383560282	0.0	0.0	0.0	0	0.0
-1.0	61497949	0.0	0.0	0.0	0	0.0
-1.0	345826443	0.0	1.0	0.0	1	0.0
-1.0	209360453	0.0	1.0	0.0	1	0.0
-1.0	302992396	1.0	0.0	0.0	1	0.0
-1.0	286074566	0.0	0.0	0.0	0	0.0
-1.0	98820453	0.0	0.0	0.0	0	0.0
0.0	470657099	0.0	1.0	0.0	1	0.0
-1.0	287877167	0.0	0.0	0.0	0	0.0
-1.0	286114142	0.0	0.0	0.0	0	0.0
-1.0	37077716	0.0	0.0	0.0	0	0.0
-1.0	123565223	0.0	1.0	0.0	1	0.0
-1.0	512538830	0.0	0.0	0.0	0	0.0
0.0	230811810	0.0	0.0	0.0	0	0.0
-1.0	320095089	0.0	0.0	0.0	0	0.0
-1.0	116332070	0.0	0.0	0.0	0	0.0
-1.0	184013626	0.0	1.0	0.0	1	0.0
-1.0	18484888	0.0	1.0	0.0	1	0.0
1.0	13702984	0.0	1.0	0.0	1	0.0
-1.0	637300734	0.0	0.0	0.0	0	0.0
-1.0	209944236	0.0	0.0	0.0	0	0.0
-1.0	9023942	0.0	0.0	0.0	0	0.0
-1.0	1130000011811519	0.0	0.0	0.0	0	0.0
0.0	201903005	0.0	0.0	0.0	0	0.0
-1.0	16907582	0.0	1.0	0.0	1	0.0
-1.0	592536032	0.0	0.0	0.0	0	0.0
-1.0	73797447	0.0	0.0	0.0	0	0.0
0.0	241858284	0.0	0.0	0.0	0	0.0
-1.0	703219045	0.0	0.0	0.0	0	0.0
-1.0	101232496	0.0	0.0	0.0	0	0.0
-1.0	119287427	0.0	0.0	0.0	0	0.0
-1.0	550063771	0.0	0.0	0.0	0	0.0
0.0	162489679	0.0	0.0	0.0	0	0.0
-1.0	638939333	0.0	0.0	0.0	0	0.0
-1.0	14228168	0.0	0.0	0.0	0	0.0
-1.0	221250594	0.0	0.0	0.0	0	0.0
-1.0	790084402	0.0	1.0	0.0	1	0.0
-1.0	222104074	0.0	1.0	0.0	1	0.0
-1.0	62314387	0.0	0.0	0.0	0	0.0
0.0	1130000020493289	0.0	1.0	0.0	1	0.0
-1.0	667222967	0.0	1.0	0.0	1	0.0
1.0	680937828	0.0	0.0	0.0	0	0.0
-1.0	211915461	0.0	0.0	0.0	1	1.0
-1.0	789931322	0.0	0.0	0.0	0	0.0
1.0	15079872	0.0	0.0	0.0	1	0.0
-1.0	59347542	0.0	0.0	0.0	0	0.0
-1.0	748230250	0.0	0.0	0.0	0	0.0
-1.0	24128952	0.0	0.0	0.0	0	0.0
-1.0	678767119	0.0	0.0	0.0	0	0.0
-1.0	102692930	0.0	0.0	0.0	0	0.0
-1.0	60408927	0.0	0.0	0.0	0	0.0
-1.0	789862032	0.0	0.0	0.0	0	0.0
1.0	27701218	0.0	0.0	0.0	0	0.0
-1.0	786186705	0.0	0.0	0.0	0	0.0
-1.0	216607505	0.0	0.0	0.0	0	0.0
0.0	790145999	0.0	0.0	0.0	0	0.0
-1.0	336252535	0.0	0.0	0.0	1	0.0
-1.0	193688223	0.0	0.0	0.0	0	0.0
-1.0	790090302	0.0	1.0	0.0	1	0.0
-1.0	165212020	0.0	0.0	0.0	0	0.0
-1.0	653599524	0.0	1.0	0.0	1	0.0
-1.0	365457704	0.0	0.0	0.0	0	0.0
1.0	1130000027498043	1.0	0.0	0.0	1	0.0
-1.0	206835974	0.0	0.0	0.0	0	0.0
-1.0	654343122	0.0	1.0	0.0	1	0.0
-1.0	789876082	0.0	1.0	0.0	1	0.0
-1.0	790107062	0.0	0.0	0.0	0	0.0
-1.0	134947366	0.0	0.0	0.0	0	0.0
-1.0	789433240	0.0	1.0	0.0	1	0.0
-1.0	555030401	0.0	0.0	0.0	0	0.0
-1.0	103768479	0.0	0.0	0.0	0	0.0
-1.0	790063168	0.0	0.0	0.0	0	0.0
-1.0	789971042	0.0	1.0	0.0	1	0.0
1.0	789824340	0.0	0.0	0.0	0	0.0
-1.0	111396455	0.0	0.0	0.0	0	0.0
-1.0	756827748	0.0	0.0	0.0	0	0.0
-1.0	308244716	0.0	0.0	0.0	1	0.0
-1.0	789934570	0.0	0.0	0.0	0	0.0
-1.0	93117542	0.0	0.0	0.0	0	0.0
-1.0	4239772	0.0	0.0	0.0	0	0.0
-1.0	216160107	0.0	0.0	0.0	0	0.0
-1.0	569951040	0.0	0.0	0.0	0	0.0
-1.0	654336101	0.0	1.0	0.0	1	0.0
-1.0	359939602	0.0	0.0	0.0	0	0.0
-1.0	790065792	0.0	0.0	0.0	0	0.0
-1.0	426601219	0.0	1.0	0.0	1	0.0
-1.0	299316209	0.0	0.0	0.0	0	0.0
-1.0	8289748	0.0	0.0	0.0	0	0.0
-1.0	479124785	0.0	0.0	0.0	0	0.0
-1.0	791731643	0.0	1.0	0.0	1	0.0
-1.0	791577108	0.0	0.0	0.0	0	0.0
-1.0	444640470	0.0	0.0	0.0	0	0.0
-1.0	283111930	0.0	0.0	0.0	0	0.0
-1.0	791735945	0.0	1.0	0.0	1	0.0
-1.0	243951182	0.0	0.0	0.0	0	0.0
-1.0	1130000019761658	0.0	0.0	0.0	0	0.0
-1.0	791410892	0.0	0.0	0.0	0	0.0
-1.0	267583225	0.0	0.0	0.0	0	0.0
-1.0	791303022	0.0	0.0	0.0	0	0.0
-1.0	791678862	0.0	0.0	0.0	0	0.0
-1.0	110943472	0.0	0.0	0.0	0	0.0
-1.0	791520225	0.0	0.0	0.0	0	0.0
-1.0	791721087	0.0	1.0	0.0	1	0.0
-1.0	327060579	0.0	0.0	0.0	0	0.0
1.0	237551556	0.0	0.0	0.0	0	0.0
-1.0	791586177	0.0	0.0	0.0	0	0.0
-1.0	791462185	0.0	0.0	0.0	0	0.0
-1.0	501142449	0.0	0.0	0.0	0	0.0
-1.0	91010929	0.0	0.0	0.0	0	0.0
-1.0	791773363	0.0	1.0	0.0	1	0.0
-1.0	791348219	0.0	0.0	0.0	0	0.0
-1.0	489512583	0.0	0.0	0.0	0	0.0
-1.0	209863403	0.0	0.0	0.0	0	0.0
-1.0	791624770	0.0	1.0	0.0	1	0.0
-1.0	791709704	0.0	0.0	0.0	0	0.0
-1.0	791762153	0.0	0.0	0.0	0	0.0
-1.0	119834611	0.0	0.0	0.0	0	0.0
-1.0	8088920	0.0	0.0	0.0	0	0.0
0.0	201637524	0.0	0.0	0.0	0	0.0
-1.0	501271483	0.0	0.0	0.0	0	0.0
-1.0	791774922	0.0	1.0	0.0	1	0.0
-1.0	91681061	0.0	0.0	0.0	0	0.0
-1.0	317484966	0.0	0.0	0.0	0	0.0
-1.0	791458148	0.0	0.0	0.0	0	0.0
-1.0	83933073	0.0	0.0	0.0	0	0.0
0.0	429572602	0.0	0.0	0.0	0	0.0
-1.0	791516201	0.0	0.0	0.0	0	0.0
-1.0	558484860	0.0	0.0	0.0	0	0.0
-1.0	791554825	0.0	0.0	0.0	0	0.0
-1.0	221918850	0.0	0.0	0.0	0	0.0
-1.0	791130210	0.0	0.0	0.0	0	0.0
-1.0	28442593	0.0	1.0	0.0	1	0.0
-1.0	791747785	0.0	1.0	0.0	1	0.0
-1.0	193683826	0.0	0.0	0.0	0	0.0
-1.0	791560140	1.0	0.0	0.0	1	0.0
-1.0	250155401	0.0	0.0	0.0	0	0.0
-1.0	791757522	0.0	1.0	0.0	1	0.0
-1.0	90271689	0.0	0.0	0.0	0	0.0
-1.0	424634641	0.0	0.0	0.0	0	0.0
-1.0	244913744	0.0	1.0	0.0	1	0.0
-1.0	791596415	0.0	0.0	0.0	0	0.0
-1.0	668779161	0.0	0.0	0.0	0	0.0
-1.0	17650875	0.0	0.0	0.0	0	0.0
1.0	6513190	0.0	0.0	0.0	0	0.0
-1.0	321173038	0.0	0.0	0.0	0	0.0
-1.0	610427492	0.0	1.0	0.0	1	0.0
-1.0	276090630	0.0	0.0	0.0	0	0.0
-1.0	1130000019926930	0.0	0.0	0.0	0	0.0
-1.0	791779353	0.0	0.0	0.0	0	0.0
-1.0	79615393	0.0	0.0	0.0	0	0.0
-1.0	287670351	0.0	0.0	0.0	0	0.0
-1.0	57833446	0.0	0.0	0.0	0	0.0
-1.0	791639662	0.0	0.0	0.0	0	0.0
-1.0	87990737	0.0	0.0	0.0	0	0.0
-1.0	785531582	0.0	0.0	0.0	0	0.0
-1.0	168126255	0.0	1.0	0.0	1	0.0
-1.0	63131875	0.0	0.0	0.0	0	0.0
-1.0	791766903	0.0	1.0	0.0	1	0.0
-1.0	28573572	1.0	0.0	0.0	1	0.0
1.0	57441958	0.0	0.0	0.0	0	0.0
-1.0	651645898	0.0	0.0	0.0	0	0.0
-1.0	716744812	0.0	0.0	0.0	0	0.0
1.0	160064440	0.0	0.0	0.0	0	0.0
-1.0	791851338	0.0	1.0	0.0	1	0.0
-1.0	791751526	0.0	1.0	0.0	1	0.0
-1.0	161705649	1.0	0.0	0.0	1	0.0
-1.0	10857752	0.0	0.0	0.0	0	0.0
-1.0	791044274	0.0	0.0	0.0	0	0.0
-1.0	353437881	0.0	0.0	0.0	0	0.0
-1.0	579839356	0.0	0.0	0.0	0	0.0
-1.0	30755603	0.0	0.0	0.0	0	0.0
1.0	743926843	0.0	0.0	0.0	0	0.0
0.0	501828045	0.0	0.0	0.0	0	0.0
-1.0	553868510	0.0	1.0	0.0	1	0.0
-1.0	84906985	0.0	1.0	0.0	1	0.0
-1.0	242584880	0.0	0.0	0.0	0	0.0
-1.0	791545108	0.0	0.0	0.0	0	0.0
-1.0	705975940	0.0	1.0	0.0	1	0.0
1.0	159109441	0.0	0.0	0.0	0	0.0
-1.0	23343813	0.0	0.0	0.0	0	0.0
-1.0	791763664	0.0	0.0	0.0	0	0.0
-1.0	791646157	0.0	0.0	0.0	0	0.0
-1.0	272053654	0.0	1.0	0.0	1	0.0
-1.0	210708055	0.0	0.0	0.0	0	0.0
-1.0	581337096	0.0	0.0	0.0	0	0.0
-1.0	791330026	0.0	0.0	0.0	0	0.0
-1.0	308943315	0.0	1.0	0.0	1	0.0
-1.0	63054344	0.0	0.0	0.0	0	0.0
-1.0	17886591	0.0	0.0	0.0	0	0.0
-1.0	27226280	0.0	0.0	0.0	0	0.0
1.0	166793238	0.0	0.0	0.0	0	0.0
-1.0	53278785	0.0	0.0	0.0	0	0.0
-1.0	16818520	0.0	0.0	0.0	0	0.0
-1.0	428341215	0.0	0.0	0.0	0	0.0
-1.0	1130000022519912	0.0	0.0	0.0	0	0.0
-1.0	449832978	0.0	0.0	0.0	0	0.0
1.0	2314503	0.0	0.0	0.0	0	0.0
-1.0	164799813	0.0	1.0	0.0	1	0.0
-1.0	449869871	0.0	0.0	0.0	0	0.0
-1.0	274363950	0.0	0.0	0.0	0	0.0
-1.0	2823301	0.0	0.0	0.0	0	0.0
-1.0	410060648	0.0	0.0	0.0	0	0.0
-1.0	11372933	0.0	0.0	0.0	0	0.0
-1.0	225182869	0.0	0.0	0.0	0	0.0
1.0	312444969	0.0	0.0	0.0	0	0.0
-1.0	236228176	0.0	0.0	0.0	0	0.0
1.0	790515457	0.0	0.0	0.0	0	0.0
-1.0	27047035	0.0	0.0	0.0	0	0.0
-1.0	340771347	0.0	0.0	0.0	0	0.0
-1.0	455656619	0.0	0.0	0.0	0	0.0
-1.0	790654739	0.0	0.0	0.0	0	0.0
-1.0	157535255	0.0	1.0	0.0	1	0.0
0.0	647953443	0.0	0.0	0.0	0	0.0
1.0	42584552	0.0	0.0	0.0	0	0.0
-1.0	83200956	0.0	0.0	0.0	0	0.0
-1.0	331123287	0.0	0.0	0.0	0	0.0
-1.0	659342889	0.0	0.0	0.0	0	0.0
-1.0	488369133	0.0	0.0	0.0	0	0.0
-1.0	790034291	0.0	0.0	0.0	0	0.0
-1.0	316093524	0.0	0.0	0.0	0	0.0
-1.0	386800457	0.0	0.0	0.0	0	0.0
-1.0	268884839	0.0	0.0	0.0	0	0.0
-1.0	790276636	0.0	1.0	0.0	1	0.0
-1.0	320042745	0.0	0.0	0.0	0	0.0
-1.0	426691009	0.0	0.0	0.0	0	0.0
-1.0	206151199	0.0	0.0	0.0	0	0.0
-1.0	97028958	0.0	0.0	0.0	0	0.0
-1.0	33128660	0.0	0.0	0.0	0	0.0
0.0	604238860	0.0	0.0	0.0	0	0.0
-1.0	662764217	0.0	0.0	0.0	0	0.0
-1.0	112537609	0.0	0.0	0.0	0	0.0
0.0	323008851	0.0	0.0	0.0	0	0.0
1.0	611528853	0.0	0.0	0.0	0	0.0
-1.0	28881690	0.0	0.0	0.0	0	0.0
-1.0	95856793	0.0	0.0	0.0	0	0.0
1.0	788253355	0.0	1.0	0.0	1	0.0
-1.0	278875792	0.0	0.0	0.0	0	0.0
-1.0	272481716	0.0	0.0	0.0	1	0.0
0.0	80964020	0.0	0.0	0.0	0	0.0
-1.0	790673987	0.0	0.0	0.0	0	0.0
-1.0	782615430	0.0	0.0	0.0	0	0.0
-1.0	350942580	0.0	0.0	0.0	0	0.0
-1.0	4632930	0.0	1.0	0.0	1	0.0
-1.0	333113977	0.0	0.0	0.0	0	0.0
-1.0	615425085	0.0	0.0	0.0	0	0.0
-1.0	523566749	0.0	0.0	0.0	0	0.0
-1.0	683311946	0.0	0.0	0.0	0	0.0
-1.0	785840939	0.0	0.0	0.0	0	0.0
1.0	560265934	0.0	0.0	0.0	0	0.0
-1.0	411894514	0.0	0.0	0.0	0	0.0
1.0	767442473	0.0	0.0	0.0	0	0.0
-1.0	777119110	0.0	0.0	0.0	0	0.0
-1.0	647945971	0.0	0.0	0.0	0	0.0
-1.0	790580094	0.0	0.0	0.0	0	0.0
-1.0	543729058	0.0	0.0	0.0	0	0.0
-1.0	779997444	0.0	1.0	0.0	1	0.0
1.0	297461162	0.0	0.0	0.0	0	0.0
-1.0	472323446	0.0	0.0	0.0	0	0.0
-1.0	474761835	0.0	1.0	0.0	1	0.0
0.0	408953396	0.0	0.0	0.0	0	0.0
-1.0	312625515	0.0	1.0	0.0	1	0.0
0.0	359585900	0.0	0.0	0.0	0	0.0
-1.0	680744841	0.0	1.0	0.0	1	0.0
-1.0	380218422	0.0	0.0	0.0	0	0.0
-1.0	321904562	0.0	0.0	0.0	0	0.0
-1.0	355822829	0.0	0.0	0.0	0	0.0
-1.0	790634159	0.0	0.0	0.0	0	0.0
-1.0	350776720	0.0	0.0	0.0	0	0.0
-1.0	790496352	0.0	0.0	0.0	0	0.0
0.0	389755358	0.0	0.0	0.0	0	0.0
-1.0	236689	0.0	0.0	0.0	0	0.0
-1.0	453308721	0.0	0.0	0.0	0	0.0
1.0	113710681	0.0	0.0	0.0	0	0.0
-1.0	39374541	1.0	0.0	0.0	1	0.0
-1.0	235173641	0.0	0.0	0.0	0	0.0
-1.0	699994226	0.0	0.0	0.0	0	0.0
-1.0	122774881	0.0	0.0	0.0	0	0.0
0.0	272964203	0.0	0.0	0.0	0	0.0
-1.0	229680694	0.0	0.0	0.0	0	0.0
1.0	279382564	0.0	0.0	0.0	0	0.0
1.0	107429777	0.0	0.0	0.0	0	0.0
-1.0	426972368	0.0	0.0	0.0	0	0.0
-1.0	236500787	0.0	1.0	0.0	1	0.0
0.0	747946759	0.0	0.0	0.0	0	0.0
0.0	196622992	0.0	0.0	0.0	0	0.0
-1.0	374853596	0.0	0.0	0.0	0	0.0
-1.0	395958441	0.0	0.0	0.0	0	0.0
-1.0	18971395	0.0	0.0	0.0	0	0.0
-1.0	8314963	0.0	0.0	0.0	0	0.0
0.0	790645782	0.0	0.0	0.0	0	0.0
-1.0	734197967	0.0	0.0	0.0	0	0.0
-1.0	101790871	0.0	0.0	0.0	0	0.0
-1.0	181381764	0.0	0.0	0.0	0	0.0
-1.0	216520150	0.0	0.0	0.0	0	0.0
-1.0	790524149	0.0	0.0	0.0	0	0.0
-1.0	741839080	0.0	0.0	0.0	0	0.0
1.0	161731897	0.0	0.0	0.0	0	0.0
-1.0	26363696	0.0	0.0	0.0	0	0.0
-1.0	173224377	0.0	0.0	0.0	0	0.0
0.0	790615990	0.0	0.0	0.0	0	0.0
-1.0	608865851	0.0	0.0	0.0	0	0.0
-1.0	790678815	0.0	1.0	0.0	1	0.0
-1.0	10625132	0.0	0.0	0.0	0	0.0
-1.0	768691289	0.0	0.0	0.0	0	0.0
-1.0	164460172	0.0	0.0	0.0	0	0.0
1.0	621586022	0.0	0.0	0.0	0	0.0
-1.0	790588167	0.0	0.0	0.0	0	0.0
1.0	22950606	0.0	0.0	0.0	0	0.0
-1.0	790575950	0.0	0.0	0.0	0	0.0
-1.0	224508566	0.0	0.0	0.0	0	0.0
-1.0	542177956	0.0	0.0	0.0	0	0.0
0.0	790587255	0.0	0.0	0.0	0	0.0
-1.0	228302121	0.0	0.0	0.0	0	0.0
0.0	790436838	0.0	0.0	0.0	0	0.0
-1.0	244216298	0.0	0.0	0.0	0	0.0
-1.0	1270393	0.0	0.0	0.0	0	0.0
-1.0	134278055	0.0	0.0	0.0	0	0.0
-1.0	101708896	0.0	0.0	0.0	0	0.0
-1.0	242830850	0.0	1.0	0.0	1	0.0
-1.0	117399336	0.0	0.0	0.0	0	0.0
-1.0	572294391	0.0	1.0	0.0	1	0.0
0.0	789355101	0.0	0.0	0.0	0	0.0
0.0	158675151	0.0	0.0	0.0	0	0.0
-1.0	196307979	0.0	1.0	0.0	1	0.0
1.0	105294903	0.0	0.0	0.0	0	0.0
-1.0	1130000027025568	0.0	0.0	0.0	0	0.0
0.0	635793023	0.0	0.0	0.0	0	0.0
-1.0	783841648	0.0	0.0	0.0	0	0.0
-1.0	30661621	0.0	0.0	0.0	0	0.0
-1.0	298716692	0.0	0.0	0.0	0	0.0
1.0	15713995	0.0	0.0	0.0	0	0.0
-1.0	791270973	0.0	0.0	0.0	0	0.0
-1.0	491635262	0.0	0.0	0.0	0	0.0
1.0	160027312	0.0	0.0	0.0	0	0.0
0.0	110899568	0.0	0.0	0.0	0	0.0
-1.0	112351411	0.0	0.0	0.0	0	0.0
-1.0	456980969	0.0	0.0	0.0	0	0.0
0.0	755850792	0.0	0.0	0.0	0	0.0
-1.0	183015158	0.0	0.0	0.0	0	0.0
1.0	11267302	0.0	0.0	0.0	1	0.0
-1.0	533067291	0.0	0.0	0.0	0	0.0
-1.0	770082187	0.0	0.0	0.0	0	0.0
-1.0	211837575	0.0	0.0	0.0	0	0.0
-1.0	414964360	0.0	0.0	0.0	0	0.0
0.0	790663905	0.0	0.0	0.0	0	0.0
-1.0	99281581	0.0	0.0	0.0	0	0.0
-1.0	801317941	0.0	0.0	0.0	0	0.0
-1.0	695398206	0.0	0.0	0.0	0	0.0
0.0	3550075	0.0	0.0	0.0	0	0.0
-1.0	87437722	0.0	0.0	0.0	0	0.0
1.0	52049943	0.0	0.0	0.0	0	0.0
-1.0	41846218	0.0	0.0	0.0	0	0.0
-1.0	249994449	0.0	0.0	0.0	0	0.0
-1.0	83733580	0.0	0.0	0.0	0	0.0
-1.0	609560388	0.0	0.0	0.0	0	0.0
-1.0	215305676	0.0	0.0	0.0	0	0.0
-1.0	801369220	0.0	0.0	0.0	0	0.0
-1.0	238071566	0.0	0.0	0.0	0	0.0
-1.0	182317462	0.0	0.0	0.0	0	0.0
-1.0	66174196	0.0	0.0	0.0	0	0.0
-1.0	120352588	0.0	0.0	0.0	0	0.0
-1.0	1130000025932922	0.0	0.0	0.0	1	0.0
-1.0	637988315	0.0	0.0	0.0	0	0.0
-1.0	217526223	0.0	0.0	0.0	0	0.0
-1.0	342433713	0.0	0.0	0.0	0	0.0
0.0	203777893	0.0	0.0	0.0	0	0.0
-1.0	274269424	0.0	0.0	0.0	0	0.0
0.0	136620163	0.0	0.0	0.0	0	0.0
-1.0	248028071	0.0	0.0	0.0	0	0.0
-1.0	577970377	0.0	0.0	0.0	0	0.0
-1.0	22707259	0.0	0.0	0.0	0	0.0
-1.0	53066320	0.0	0.0	0.0	0	0.0
-1.0	146835	0.0	0.0	0.0	0	0.0
-1.0	582555699	0.0	0.0	0.0	0	0.0
1.0	211752669	0.0	0.0	0.0	0	0.0
-1.0	809062918	0.0	1.0	0.0	1	0.0
-1.0	1450660	0.0	0.0	0.0	0	0.0
-1.0	809092765	0.0	1.0	0.0	1	0.0
-1.0	153551707	0.0	0.0	0.0	0	0.0
-1.0	676213565	0.0	0.0	0.0	0	0.0
1.0	1130000012105228	0.0	1.0	0.0	1	0.0
0.0	808078457	0.0	0.0	0.0	0	0.0
-1.0	785625826	0.0	0.0	0.0	0	0.0
-1.0	809093645	0.0	1.0	0.0	1	0.0
-1.0	15889403	0.0	0.0	0.0	0	0.0
-1.0	644672723	0.0	0.0	0.0	0	0.0
-1.0	809427918	0.0	1.0	0.0	1	0.0
-1.0	808709799	0.0	1.0	0.0	1	0.0
-1.0	19456260	0.0	0.0	0.0	0	0.0
0.0	584194831	0.0	0.0	0.0	0	0.0
-1.0	808071232	0.0	0.0	0.0	0	0.0
-1.0	89335965	0.0	0.0	0.0	0	0.0
-1.0	212672830	0.0	0.0	0.0	0	0.0
-1.0	320562178	0.0	0.0	0.0	0	0.0
0.0	76437484	0.0	0.0	0.0	0	0.0
