sku_id,sku_name,is_committed,sku_lazy,service_long_name,service_name,subservice_name,cores,cores_number,ram,ram_number,database,core_fraction,core_fraction_number,preemptible,platform,service_group,mk8s_relevant,is_sustainable
dn26cukvneeeb788fhjo,storage.api.delete,0,0,Storage,storage,delete,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2vn8okkvafueat2292,storage.api.get_old.cold,0,0,Storage,storage,get,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2auvpb9pkcfgvg5ej5,storage.api.get.cold,0,0,Storage,storage,get,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2tsb3bn2sgk6tict7r,storage.api.get.standard,0,0,Storage,storage,get,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn21akc87tfq9828apmn,storage.api.head.cold,0,0,Storage,storage,head,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2l7lp6fkm81ge7p8uc,storage.api.head.standard,0,0,Storage,storage,head,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn26jj76b9gbq9uhgrel,storage.api.network.cloud.egress,0,0,Network,cloud_network,storage,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2bc6acbikvp0inpvjj,storage.api.network.cloud.ingress,0,0,Network,cloud_network,storage,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2fghbb6nhc0qgc03ta,storage.api.network.inet.egress,0,0,Network,cloud_network,storage,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2chl18ill7fsdhii7m,storage.api.network.inet.ingress,0,0,Network,cloud_network,storage,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2gqu249ve1d9jpf9qv,storage.api.options.cold,0,0,Storage,storage,options,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2064t09vdjeuu973hm,storage.api.options.standard,0,0,Storage,storage,options,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2qccbhnmtj36s98n3p,storage.api.post.cold,0,0,Storage,storage,posr,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2runrjuiiq807rb18s,storage.api.post.standard,0,0,Storage,storage,post,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn25u67r5aa9f7m1qj5i,storage.api.put_old.cold,0,0,Storage,storage,put,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2hbl3elfib8hs8srp1,storage.api.put_old.standard,0,0,Storage,storage,put,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn25qacc5r7akcmnejs0,storage.api.put.cold,0,0,Storage,storage,put,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2c17otu20ij2eu4k18,storage.api.put.standard,0,0,Storage,storage,put,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2tm10tpd79mmhboqpc,storage.api.transition,0,0,Storage,storage,api_transition,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn26nb54lgd96j6t6l13,storage.bucket.used_space.cold,0,1,Storage,storage,used_space,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2blgm6egk7u97t0mr0,storage.bucket.used_space.standard,0,1,Storage,storage,used_space,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2o3dvgs4d3p7ubmro3,support.adjustment.kop,0,0,Support,support,adjustment,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Support,0,0
dn248aahs0nmddl1ju2q,support.business,0,0,Support,support,business,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Support,0,1
dn244l14oajv42fdas00,support.business.fixed_consumption,1,0,Support,support,business,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Support,0,1
dn2tg0s6np941vohqc0r,support.business.fixed_consumption.v1,1,0,Support,support,business,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Support,0,1
dn2sr57gnrfm1ugg4lgk,support.business.percentage_consumption,0,0,Support,support,business,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Support,0,0
dn2ov65vm39p8guj303d,support.premium,0,0,Support,support,premium,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Support,0,1
dn2jeef5of9h5n6l8bro,support.premium.fixed_consumption,1,0,Support,support,premium,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Support,0,1
dn2u98qj3in8iol5garc,support.premium.fixed_consumption.v1,1,0,Support,support,premium,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Support,0,1
dn2bifqhltjfvfhbcijf,support.premium.percentage_consumption,0,0,Support,support,premium,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Support,0,0
dn2l11ji3v77oi9e999f,support.standard,0,0,Support,support,standard,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Support,0,1
dn2gn32grmcbjgsgos86,support.standard.fixed_consumption,1,0,Support,support,standard,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Support,0,1
dn2lcsfn9lvgae0jmllt,support.standard.fixed_consumption.v1,1,0,Support,support,standard,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Support,0,1
dn2mhfq9ns4le53gueu8,support.standard.percentage_consumption,0,0,Support,support,standard,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Support,0,0
dn2mum538ofd2qd12uco,v1.commitment.y1.compute.vm.cpu.c100.standard.v1,1,0,Compute,compute,cpu,inapplicable,-1,inapplicable,-1,inapplicable,100,100,inapplicable,v1,Infrastructure,0,1
dn2p1bnks638usk887ah,v1.commitment.y1.compute.vm.cpu.c100.standard.v2,1,0,Compute,compute,cpu,inapplicable,-1,inapplicable,-1,inapplicable,100,100,inapplicable,v2,Infrastructure,0,1
dn2biub47ndkmdhft9e9,v1.commitment.y1.compute.vm.ram.standard.v1,1,0,Compute,compute,ram,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,v1,Infrastructure,0,1
dn275voqq9o76usmfusf,v1.commitment.y1.compute.vm.ram.standard.v2,1,0,Compute,compute,ram,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,v2,Infrastructure,0,1
dn2csguiecenobe7pi8v,v1.commitment.y1.marketplace.windows.cpu.c100,1,0,Marketplace,marketplace,windows,inapplicable,-1,inapplicable,-1,inapplicable,100,100,inapplicable,inapplicable,Marketplace,0,1
dn2h2r1e2dph62o1vnaq,v1.commitment.y1.mdb.ch.cpu.c100.v2,1,0,Managed Databases,mdb,clickhouse,inapplicable,-1,inapplicable,-1,clickhouse,100,100,inapplicable,v2,Data Storage and Analytics,0,1
dn25modu3ttc7jlcglci,v1.commitment.y1.mdb.ch.ram.v2,1,0,Managed Databases,mdb,clickhouse,inapplicable,-1,inapplicable,-1,clickhouse,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn26u0vd6qmighle8gmf,v1.commitment.y1.mdb.ch.zk.cpu.c100.v2,1,0,Managed Databases,mdb,clickhouse,inapplicable,-1,inapplicable,-1,clickhouse,100,100,inapplicable,v2,Data Storage and Analytics,0,1
dn225ind50imui8losbf,v1.commitment.y1.mdb.ch.zk.ram.v2,1,0,Managed Databases,mdb,clickhouse,inapplicable,-1,inapplicable,-1,clickhouse,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn2k279298i8l6aldddk,v1.commitment.y1.mdb.mongodb.cpu.c100.v2,1,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,100,100,inapplicable,v2,Data Storage and Analytics,0,1
dn2b79ae2vt22oteiqq2,v1.commitment.y1.mdb.mongodb.ram.v2,1,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn2br75mklvl2du5q3lb,v1.commitment.y1.mdb.mysql.cpu.c100.v2,1,0,Managed Databases,mdb,mysql,inapplicable,-1,inapplicable,-1,mysql,100,100,inapplicable,v2,Data Storage and Analytics,0,1
dn2370vqpp5s7utb02bn,v1.commitment.y1.mdb.mysql.ram.v2,1,0,Managed Databases,mdb,mysql,inapplicable,-1,inapplicable,-1,mysql,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn26r35767hl3t99l1p2,v1.commitment.y1.mdb.pg.cpu.c100.v2,1,0,Managed Databases,mdb,postgres,inapplicable,-1,inapplicable,-1,postgres,100,100,inapplicable,v2,Data Storage and Analytics,0,1
dn2fil07h5ghqjca1k2d,v1.commitment.y1.mdb.pg.ram.v2,1,0,Managed Databases,mdb,postgres,inapplicable,-1,inapplicable,-1,postgres,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn2bmkqltth5vg65fsgd,v1.commitment.y1.mdb.redis.cpu.c100.v2,1,0,Managed Databases,mdb,redis,inapplicable,-1,inapplicable,-1,redis,100,100,inapplicable,v2,Data Storage and Analytics,0,1
dn2e4r2ft73q0unie9vf,v1.commitment.y1.mdb.redis.ram.v2,1,0,Managed Databases,mdb,redis,inapplicable,-1,inapplicable,-1,redis,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn22tr4lkg185qhd4040,v1.commitment.y1.nbs.volume.hdd,1,1,Managed Databases,mdb,nbs,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn2mfa4g14fcrd0k4c21,v1.commitment.y1.nbs.volume.nvme,1,0,Compute,compute,nbs,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2j7bprnk4g2qnr94c2,v1.commitment.y3.compute.vm.cpu.c100.standard.v1,1,0,Compute,compute,cpu,inapplicable,-1,inapplicable,-1,inapplicable,100,100,inapplicable,v1,Infrastructure,0,1
dn2j5ffg1k8gdnnbon17,v1.commitment.y3.compute.vm.cpu.c100.standard.v2,1,0,Compute,compute,cpu,inapplicable,-1,inapplicable,-1,inapplicable,100,100,inapplicable,v2,Infrastructure,0,1
dn2m4ufp6l7kdbdbm9p5,v1.commitment.y3.compute.vm.ram.standard.v1,1,0,Compute,compute,ram,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,v1,Infrastructure,0,1
dn2uqckif5uu18h2ev7g,v1.commitment.y3.compute.vm.ram.standard.v2,1,0,Compute,compute,ram,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,v2,Infrastructure,0,1
dn2e6sn61m9t493i8p3f,v1.commitment.y3.mdb.ch.cpu.c100.v2,1,0,Managed Databases,mdb,clickhouse,inapplicable,-1,inapplicable,-1,clickhouse,100,100,inapplicable,v2,Data Storage and Analytics,0,1
dn25epu3ah7obqb7foan,v1.commitment.y3.mdb.ch.ram.v2,1,0,Managed Databases,mdb,clickhouse,inapplicable,-1,inapplicable,-1,clickhouse,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn2flsqr1g9tpifoe6tu,v1.commitment.y3.mdb.ch.zk.cpu.c100.v2,1,0,Managed Databases,mdb,clickhouse,inapplicable,-1,inapplicable,-1,clickhouse,100,100,inapplicable,v2,Data Storage and Analytics,0,1
dn2pf6hk3qao5hh4hcse,v1.commitment.y3.mdb.ch.zk.ram.v2,1,0,Managed Databases,mdb,clickhouse,inapplicable,-1,inapplicable,-1,clickhouse,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn2hf45kpvpmuhc5lqp7,v1.commitment.y3.mdb.mongodb.cpu.c100.v2,1,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,100,100,inapplicable,v2,Data Storage and Analytics,0,1
dn2rn1vai6q56a294gql,v1.commitment.y3.mdb.mongodb.ram.v2,1,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn2e4papr0794ibbl2fh,v1.commitment.y3.mdb.mysql.cpu.c100.v2,1,0,Managed Databases,mdb,mysql,inapplicable,-1,inapplicable,-1,mysql,100,100,inapplicable,v2,Data Storage and Analytics,0,1
dn29p3s2ul5tijbi2hcj,v1.commitment.y3.mdb.mysql.ram.v2,1,0,Managed Databases,mdb,mysql,inapplicable,-1,inapplicable,-1,mysql,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn29u8bsi13blioe3jmc,v1.commitment.y3.mdb.pg.cpu.c100.v2,1,0,Managed Databases,mdb,postgres,inapplicable,-1,inapplicable,-1,postgres,100,100,inapplicable,v2,Data Storage and Analytics,0,1
dn2a80ogka84nfcrnbf4,v1.commitment.y3.mdb.pg.ram.v2,1,0,Managed Databases,mdb,postgres,inapplicable,-1,inapplicable,-1,postgres,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn2olda9p6f5mpr61sr8,v1.commitment.y3.mdb.redis.cpu.c100.v2,1,0,Managed Databases,mdb,redis,inapplicable,-1,inapplicable,-1,redis,100,100,inapplicable,v2,Data Storage and Analytics,0,1
dn2oe2ptuje0qivfk6ut,v1.commitment.y3.mdb.redis.ram.v2,1,0,Managed Databases,mdb,redis,inapplicable,-1,inapplicable,-1,redis,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn2ekdou3lrf01nmaok6,v1.commitment.y3.nbs.volume.hdd,1,1,Compute,compute,nbs,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2b16ql90idcc42gfmo,v1.commitment.y3.nbs.volume.nvme,1,0,Compute,compute,nbs_ssd,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2vpc8el47jasqvqojm,vpc.adjustment.kop,0,0,Network,cloud_network,adjustment,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,0
dn2raa2u0j1mll6lm2cp,ydb.adjustment.kop,0,0,Yandex DataBase,ydb,adjustment,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Cloud Native,0,1
dn2o7dvog18v2prqmk6l,ydb.cluster.v1.cpu,0,0,Yandex DataBase,ydb,cpu,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,v1,Cloud Native,0,1
dn2jvg3g45gpis1mbp44,ydb.cluster.v1.hdd,0,1,Yandex DataBase,ydb,hdd,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,v1,Cloud Native,0,1
dn248vlr6fs2793j1tvf,ydb.cluster.v1.public_ip,0,0,Yandex DataBase,ydb,public_ip,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,v1,Cloud Native,0,1
dn2anmn7t3eb8pgtva4c,ydb.cluster.v1.ram,0,0,Yandex DataBase,ydb,ram,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,v1,Cloud Native,0,1
dn26b206u8r13m8go6d2,ydb.cluster.v1.ssd,0,1,Yandex DataBase,ydb,ssd,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,v1,Cloud Native,0,1
dn2uh84ab9ga5954i807,ydb.cluster.v2.cpu,0,0,Yandex DataBase,ydb,cpu,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,v2,Cloud Native,0,1
dn24ok7m82d8uhe9g725,ydb.cluster.v2.ram,0,0,Yandex DataBase,ydb,ram,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,v2,Cloud Native,0,1
dn2ymqhbbqeq5vhtbbch,ymq.adjustment.kop,0,0,Yandex Message Queue,ymq,adjustment,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Cloud Native,0,1
dn2qj2hhgrqblartu504,ymq.alpha.queue.fifo.requests,0,0,Yandex Message Queue,ymq,fifo,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Cloud Native,0,1
dn2q7dns9tnn6b5ujsvv,ymq.alpha.queue.other.requests,0,0,Yandex Message Queue,ymq,other,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Cloud Native,0,1
dn2qlui6a8mdbq03gocs,ymq.alpha.queue.std.requests,0,0,Yandex Message Queue,ymq,std,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Cloud Native,0,1
dn2q15i7u1vcfnm17cgk,ymq.network.cloud.egress,0,0,Network,cloud_network,ymq,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2qrfaioef2b8baoh06,ymq.network.cloud.ingress,0,0,Network,cloud_network,ymq,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2q8qan4vbtgv96f28o,ymq.network.inet.egress,0,0,Network,cloud_network,ymq,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2qd9027sqmmboc0dj3,ymq.network.inet.ingress,0,0,Network,cloud_network,ymq,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2q6871komhrco9u0sq,ymq.network.yandex.egress,0,0,Network,cloud_network,ymq,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2q55kn3fr0gqdhm680,ymq.network.yandex.ingress,0,0,Network,cloud_network,ymq,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn22csd7gfa3tvhrceoq,ymq.queue.fifo.requests,0,0,Yandex Message Queue,ymq,fifo,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Cloud Native,0,1
dn2asqchf9r1fh8sqrso,ymq.queue.other.requests,0,0,Yandex Message Queue,ymq,other,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Cloud Native,0,1
dn2pdhqfn2c232kntfri,ymq.queue.std.requests,0,0,Yandex Message Queue,ymq,std,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Cloud Native,0,1
dn281stp0jio1bbro0a4,compute.subscription.monthly_usage.v1,1,0,Compute,compute,subscription,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn24a0mhdvkf83cfr4sb,cr.subscription.monthly_usage.v1,1,0,Container Registry,cr,subscription,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2kol05hvp3tj76pqep,mdb.cluster.kafka.public_ip,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,inapplicable,-1,inapplicable,inapplicable,Data Storage and Analytics,0,1
dn2ebtl6d3rblcik7hph,mdb.cluster.kafka.v1.cpu.c100,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,100,100,inapplicable,v1,Data Storage and Analytics,0,1
dn2t41sfub6hn4nv6hao,mdb.cluster.kafka.v1.cpu.c20,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,20,20,inapplicable,v1,Data Storage and Analytics,0,1
dn27monfqbj0qjhu4lmm,mdb.cluster.kafka.v1.cpu.c5,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,5,5,inapplicable,v1,Data Storage and Analytics,0,1
dn2ldpa4l9jl8arh7i2k,mdb.cluster.kafka.v1.cpu.c50,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,50,50,inapplicable,v1,Data Storage and Analytics,0,1
dn2okbglrmv33m91g6p3,mdb.cluster.kafka.v1.ram,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,inapplicable,-1,inapplicable,v1,Data Storage and Analytics,0,1
dn20mtnp2jnjj4km7u5g,mdb.cluster.kafka.v2.cpu.c100,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,100,100,inapplicable,v2,Data Storage and Analytics,0,1
dn2ma5j9o7a2mo8kkv3l,mdb.cluster.kafka.v2.cpu.c20,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,20,20,inapplicable,v2,Data Storage and Analytics,0,1
dn2lip1vkqtem90rk7pt,mdb.cluster.kafka.v2.cpu.c5,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,5,5,inapplicable,v2,Data Storage and Analytics,0,1
dn25ij9c6ncskqe2v804,mdb.cluster.kafka.v2.cpu.c50,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,50,50,inapplicable,v2,Data Storage and Analytics,0,1
dn29ei2iq0joi59033pb,mdb.cluster.kafka.v2.ram,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn28vvrfmvdd2a9vhfus,mdb.cluster.network-hdd.kafka,0,1,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,inapplicable,-1,inapplicable,inapplicable,Data Storage and Analytics,0,1
dn2du1uuuvjdqdpmsmsd,mdb.cluster.network-nvme.kafka,0,1,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,inapplicable,-1,inapplicable,inapplicable,Data Storage and Analytics,0,1
dn2kkp8at19v2m9knmdf,mdb.mysql.subscription.monthly_usage.v1,1,0,Managed Databases,mdb,mysql,inapplicable,-1,inapplicable,-1,mysql,inapplicable,-1,inapplicable,inapplicable,Data Storage and Analytics,0,1
dn2ct4t420qe7ctf8pi9,mdb.pg.subscription.monthly_usage.v1,1,0,Managed Databases,mdb,mysql,inapplicable,-1,inapplicable,-1,mysql,inapplicable,-1,inapplicable,inapplicable,Data Storage and Analytics,0,1
dn2u7bb8f4j7v5pec0om,mdb.zk.kafka.v1.cpu.c100,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,100,100,inapplicable,v1,Data Storage and Analytics,0,1
dn2q8pbs755unv54h78u,mdb.zk.kafka.v1.cpu.c20,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,20,20,inapplicable,v1,Data Storage and Analytics,0,1
dn2dq67hufvum18bhv4r,mdb.zk.kafka.v1.cpu.c5,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,5,5,inapplicable,v1,Data Storage and Analytics,0,1
dn2broep410q7h1ekfla,mdb.zk.kafka.v1.cpu.c50,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,50,50,inapplicable,v1,Data Storage and Analytics,0,1
dn24deb9icnrol0rrlvb,mdb.zk.kafka.v1.ram,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,inapplicable,-1,inapplicable,v1,Data Storage and Analytics,0,1
dn2rqdpeh829k7prtfng,mdb.zk.kafka.v2.cpu.c100,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,100,100,inapplicable,v2,Data Storage and Analytics,0,1
dn21qli73fpqn57q54ms,mdb.zk.kafka.v2.cpu.c20,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,20,20,inapplicable,v2,Data Storage and Analytics,0,1
dn2dokd1e7sqphpcbukt,mdb.zk.kafka.v2.cpu.c5,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,5,5,inapplicable,v2,Data Storage and Analytics,0,1
dn2oobqd83ld4uucdr5g,mdb.zk.kafka.v2.cpu.c50,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,50,50,inapplicable,v2,Data Storage and Analytics,0,1
dn2kd8egpcfqmm4b9f1m,mdb.zk.kafka.v2.ram,0,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn2s326t8tt6i54e0iko,storage.subscription.monthly_usage.v1,1,0,Storage,storage,subscription,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2dt2f6oslkim3437pm,vpc.subscription.monthly_usage.v1,1,0,Network,cloud_network,subscription,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2tr8lf9cgl4015d6bt,ai.speech.tts_gpu.monthly_usage.v1,1,0,ML Services,cloud_ai,speech,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,ML and AI,0,1
dn24jr53375do30vp82u,ai.speech.tts.monthly_usage.v1,1,0,ML Services,cloud_ai,speech,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,ML and AI,0,1
dn2kcet8lgef9u01fiuk,ai.vision.text_detection.monthly_usage.v1,1,0,ML Services,cloud_ai,vision,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,ML and AI,0,1
dn22u6pn8ke3d0da2fcm,interconnect.900tb.monthly_usage.v1,1,0,Network,cloud_network,interconnect,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Infrastructure,0,1
dn2juqojiu3nsr6197jf,marketplace.f2eafg0abo39pvmhrale.pgpro-ent-tariff-01,0,0,Marketplace,marketplace,pgpro,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2c1mp4rbi4nag9gb01,mdb.clickhouse.subscription.monthly_usage.v1,1,0,Managed Databases,mdb,clickhouse,inapplicable,-1,inapplicable,-1,clickhouse,inapplicable,-1,inapplicable,inapplicable,Data Storage and Analytics,0,1
dn2f2pbgdotfvliuo32b,mdb.kafka.subscription.monthly_usage.v1,1,0,Managed Databases,mdb,kafka,inapplicable,-1,inapplicable,-1,kafka,inapplicable,-1,inapplicable,inapplicable,Data Storage and Analytics,0,1
